location_id,town_name,latitude,longitude,existing_chargers_in_10_miles,resident_number_in_10_miles,car_number_in_10_miles,traffic_volume_in_10_miles,demand_score,recommendation_rank,recommendation_reason,recommendation_date
LOC_3597,Serangoon,1.353167,103.870546,1,133079,9183,7923,63.45,6210,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2150,Serangoon,1.3592,103.859032,10,57250,34243,6802,63.45,6211,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9941,Bukit Batok,1.345576,103.749865,16,144778,34789,3182,63.44,6212,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2478,Woodlands,1.441472,103.793701,6,75453,30069,6324,63.43,6213,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8628,Tampines,1.355382,103.953368,3,168150,20232,3701,63.43,6214,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5913,Tampines,1.339765,103.963393,7,91265,13776,9760,63.43,6215,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9867,Yishun,1.429681,103.844053,12,137056,21826,6200,63.42,6216,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2525,Serangoon,1.360248,103.867496,11,100688,22552,7689,63.42,6217,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9717,Pasir Ris,1.36897,103.94577,7,233967,13690,2640,63.42,6218,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4285,Tampines,1.342795,103.957215,16,245765,7832,4866,63.42,6219,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7854,Jurong West,1.347413,103.718136,16,125498,28236,5776,63.42,6220,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9926,Yishun,1.42671,103.827233,5,142514,34356,1745,63.42,6221,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6536,Bukit Batok,1.359983,103.761423,7,228663,6757,4636,63.42,6222,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3841,Serangoon,1.352602,103.877997,16,257031,8595,4105,63.41,6223,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7007,Sengkang,1.396952,103.893973,19,242295,24300,1364,63.41,6224,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5800,Jurong West,1.340214,103.702718,9,75889,17392,9914,63.41,6225,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9194,Serangoon,1.363612,103.877095,3,60085,39839,4191,63.41,6226,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1933,Ang Mo Kio,1.378683,103.856617,14,121865,34576,4068,63.41,6227,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9539,Bukit Batok,1.354315,103.750294,19,204984,29830,1846,63.41,6228,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4065,Yishun,1.422688,103.839127,0,179211,22606,2082,63.39,6229,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1158,Jurong West,1.330524,103.7149,1,120292,26710,4153,63.39,6230,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3998,Bukit Batok,1.35035,103.754935,1,189220,23947,1397,63.39,6231,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1500,Bukit Batok,1.352635,103.746518,11,160561,27698,3386,63.38,6232,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3313,Tampines,1.340485,103.954244,8,132520,31642,3351,63.38,6233,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4240,Woodlands,1.443918,103.7887,15,191830,17058,5085,63.38,6234,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9646,Toa Payoh,1.336861,103.863618,6,95956,31126,5010,63.38,6235,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4238,Bukit Batok,1.355645,103.748817,2,169462,11522,5635,63.38,6236,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1439,Ang Mo Kio,1.368064,103.845353,6,127912,32222,3132,63.37,6237,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1688,Serangoon,1.357608,103.861005,14,125475,22797,6814,63.37,6238,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7217,Toa Payoh,1.336326,103.84956,18,209759,9458,6530,63.36,6239,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8565,Yishun,1.431705,103.83177,9,265417,5629,3351,63.36,6240,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9246,Sengkang,1.388369,103.900751,8,93127,22568,7580,63.36,6241,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5872,Tampines,1.359095,103.958547,12,93985,24090,7756,63.36,6242,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3483,Yishun,1.427672,103.828691,5,53613,37915,5270,63.36,6243,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1325,Serangoon,1.350327,103.874894,0,50350,30673,6494,63.36,6244,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1584,Serangoon,1.353366,103.875899,10,133076,21085,6249,63.35,6245,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4299,Bukit Batok,1.350666,103.749524,18,148773,14065,8416,63.34,6246,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8572,Tampines,1.351941,103.962826,14,212000,12732,4988,63.34,6247,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4041,Yishun,1.432385,103.836869,10,139388,22411,5600,63.34,6248,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5428,Serangoon,1.365735,103.871545,18,241468,7086,5523,63.34,6249,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2723,Bukit Batok,1.353898,103.758273,10,229641,17270,2363,63.33,6250,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1542,Tampines,1.351681,103.946866,7,155467,8425,7835,63.33,6251,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3810,Jurong West,1.343364,103.702341,4,157300,27140,2615,63.33,6252,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4751,Pasir Ris,1.36662,103.940429,18,169734,24352,4789,63.33,6253,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4443,Tampines,1.346787,103.966391,3,192846,8062,5456,63.33,6254,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3696,Serangoon,1.362231,103.860424,4,154445,19532,4661,63.33,6255,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7578,Serangoon,1.356292,103.868531,0,139692,14636,6022,63.33,6256,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7660,Toa Payoh,1.326836,103.864802,11,87384,15812,9990,63.32,6257,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6805,Sengkang,1.39594,103.90203,18,275169,11987,2604,63.32,6258,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4272,Bukit Batok,1.359927,103.757476,19,114338,31814,5841,63.32,6259,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9846,Ang Mo Kio,1.363493,103.845064,17,152110,16155,7566,63.32,6260,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6762,Bukit Batok,1.355281,103.757979,8,204112,26148,1115,63.32,6261,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2479,Yishun,1.433443,103.843802,14,220702,19070,2958,63.32,6262,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7324,Tampines,1.340296,103.947218,5,179145,7952,6460,63.31,6263,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4390,Ang Mo Kio,1.366206,103.84686,7,103213,23166,6752,63.31,6264,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8530,Serangoon,1.359526,103.871727,7,193867,18405,3410,63.31,6265,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7944,Sengkang,1.397377,103.896862,18,211193,10685,6125,63.31,6266,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4932,Pasir Ris,1.370098,103.94821,18,115642,14839,9858,63.3,6267,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9841,Toa Payoh,1.334114,103.864966,5,207996,9830,4541,63.3,6268,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2502,Woodlands,1.431158,103.776649,0,193641,13151,3678,63.3,6269,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3512,Sengkang,1.386776,103.903147,15,57574,28142,8982,63.29,6270,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7486,Ang Mo Kio,1.363651,103.858609,3,154003,24250,3333,63.29,6271,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2698,Serangoon,1.360441,103.869858,7,197856,24760,1612,63.29,6272,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7896,Pasir Ris,1.375759,103.951839,18,145966,36977,2795,63.28,6273,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2638,Yishun,1.427172,103.842644,15,120463,15386,9019,63.28,6274,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1318,Jurong West,1.333208,103.702264,2,176685,9429,5743,63.27,6275,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9992,Ang Mo Kio,1.377069,103.857448,12,211807,18300,3270,63.27,6276,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6470,Pasir Ris,1.363433,103.946487,1,194817,10873,4326,63.27,6277,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4948,Sengkang,1.393024,103.898115,6,154841,17968,5297,63.26,6278,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7897,Ang Mo Kio,1.377347,103.84739,10,71233,23371,8728,63.26,6279,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4681,Bukit Batok,1.360888,103.763979,11,186636,13771,5498,63.25,6280,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1725,Toa Payoh,1.340912,103.851334,6,150306,8297,7935,63.25,6281,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6954,Ang Mo Kio,1.363418,103.844518,17,158202,30534,3633,63.25,6282,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7300,Sengkang,1.396558,103.90045,14,140145,21656,6306,63.25,6283,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4317,Serangoon,1.350106,103.872721,5,152342,21479,4382,63.24,6284,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2135,Toa Payoh,1.343138,103.851583,11,182017,23994,3169,63.24,6285,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6319,Jurong West,1.338428,103.704734,10,211796,19404,2677,63.24,6286,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6950,Woodlands,1.438184,103.777347,10,129122,15099,7886,63.23,6287,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2448,Serangoon,1.357327,103.862689,1,141390,24760,3507,63.23,6288,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1265,Toa Payoh,1.328913,103.858484,15,82392,38373,5153,63.23,6289,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7159,Tampines,1.351545,103.966654,5,139708,9159,8092,63.23,6290,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8029,Yishun,1.420866,103.830298,7,105346,33043,4135,63.23,6291,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7773,Ang Mo Kio,1.373777,103.853806,14,136955,18594,7218,63.23,6292,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5817,Ang Mo Kio,1.369459,103.845999,17,233885,13731,4039,63.23,6293,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8653,Pasir Ris,1.364291,103.940802,13,206573,7590,6336,63.22,6294,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3034,Pasir Ris,1.379624,103.947457,5,171300,7394,6949,63.22,6295,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5084,Woodlands,1.429339,103.795325,1,119373,25271,4470,63.21,6296,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9202,Tampines,1.342742,103.948202,2,146735,10430,6959,63.21,6297,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7210,Bukit Batok,1.349077,103.757624,15,208652,20846,3209,63.21,6298,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7490,Ang Mo Kio,1.36851,103.854339,17,141779,12889,8837,63.2,6299,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5002,Jurong West,1.336752,103.706166,15,79397,35998,5882,63.2,6300,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9190,Tampines,1.342847,103.957691,18,246547,15234,3161,63.19,6301,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3910,Woodlands,1.427585,103.78489,1,179956,25571,1355,63.19,6302,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
